vid,file_path,source,x1,y1,x2,y2,frame_width,frame_height,detection_rate,num_sampled_frames,num_detected_frames,failed,error
-23PZTqtDBw_13-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_13-5-rgb_front.mp4,how2sign,355,131,1112,650,1280,720,1.0,40,40,False,
-23PZTqtDBw_15-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_15-5-rgb_front.mp4,how2sign,420,91,1066,720,1280,720,1.0,18,18,False,
-23PZTqtDBw_16-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_16-5-rgb_front.mp4,how2sign,347,84,1132,720,1280,720,1.0,24,24,False,
-23PZTqtDBw_17-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_17-5-rgb_front.mp4,how2sign,415,100,1084,720,1280,720,1.0,20,20,False,
-23PZTqtDBw_4-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_4-5-rgb_front.mp4,how2sign,437,140,1040,655,1280,720,1.0,21,21,False,
-23PZTqtDBw_5-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_5-5-rgb_front.mp4,how2sign,417,143,1078,652,1280,720,1.0,17,17,False,
-23PZTqtDBw_7-5-rgb_front,D:\how2sign\train\-23PZTqtDBw_7-5-rgb_front.mp4,how2sign,339,150,1152,586,1280,720,1.0,14,14,False,
-3bw4dQEyF8_8-5-rgb_front,D:\how2sign\train\-3bw4dQEyF8_8-5-rgb_front.mp4,how2sign,395,102,1102,720,1280,720,1.0,14,14,False,
-3sFcDBFxc8_0-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_0-5-rgb_front.mp4,how2sign,414,90,1069,720,1280,720,1.0,13,13,False,
-3sFcDBFxc8_11-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_11-5-rgb_front.mp4,how2sign,396,157,1072,642,1280,720,1.0,14,14,False,
-3sFcDBFxc8_12-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_12-5-rgb_front.mp4,how2sign,448,158,1025,632,1280,720,1.0,8,8,False,
-3sFcDBFxc8_13-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_13-5-rgb_front.mp4,how2sign,423,147,1059,649,1280,720,1.0,17,17,False,
-3sFcDBFxc8_14-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_14-5-rgb_front.mp4,how2sign,439,148,1054,645,1280,720,1.0,11,11,False,
-3sFcDBFxc8_15-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_15-5-rgb_front.mp4,how2sign,382,145,1053,627,1280,720,1.0,9,9,False,
-3sFcDBFxc8_16-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_16-5-rgb_front.mp4,how2sign,429,139,1033,635,1280,720,1.0,29,29,False,
-3sFcDBFxc8_17-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_17-5-rgb_front.mp4,how2sign,354,101,1074,720,1280,720,1.0,19,19,False,
-3sFcDBFxc8_18-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_18-5-rgb_front.mp4,how2sign,450,94,1032,720,1280,720,1.0,30,30,False,
-3sFcDBFxc8_19-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_19-5-rgb_front.mp4,how2sign,432,122,1050,654,1280,720,1.0,23,23,False,
-3sFcDBFxc8_3-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_3-5-rgb_front.mp4,how2sign,416,105,1063,720,1280,720,1.0,38,38,False,
-3sFcDBFxc8_4-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_4-5-rgb_front.mp4,how2sign,426,99,1029,720,1280,720,1.0,25,25,False,
-3sFcDBFxc8_6-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_6-5-rgb_front.mp4,how2sign,403,140,1054,670,1280,720,1.0,18,18,False,
-3sFcDBFxc8_7-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_7-5-rgb_front.mp4,how2sign,346,154,1106,654,1280,720,1.0,25,25,False,
-3sFcDBFxc8_8-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_8-5-rgb_front.mp4,how2sign,377,154,1069,674,1280,720,1.0,23,23,False,
-3sFcDBFxc8_9-5-rgb_front,D:\how2sign\train\-3sFcDBFxc8_9-5-rgb_front.mp4,how2sign,362,137,1066,667,1280,720,1.0,33,33,False,
-4Sl9mPOlfA_2-3-rgb_front,D:\how2sign\train\-4Sl9mPOlfA_2-3-rgb_front.mp4,how2sign,468,101,904,663,1280,720,1.0,19,19,False,
-4Sl9mPOlfA_5-3-rgb_front,D:\how2sign\train\-4Sl9mPOlfA_5-3-rgb_front.mp4,how2sign,471,93,898,643,1280,720,1.0,16,16,False,
-4Sl9mPOlfA_6-3-rgb_front,D:\how2sign\train\-4Sl9mPOlfA_6-3-rgb_front.mp4,how2sign,485,108,938,622,1280,720,1.0,15,15,False,
-4Sl9mPOlfA_7-3-rgb_front,D:\how2sign\train\-4Sl9mPOlfA_7-3-rgb_front.mp4,how2sign,466,81,945,680,1280,720,1.0,21,21,False,
-6PULg1jlpc_0-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_0-5-rgb_front.mp4,how2sign,457,104,1003,720,1280,720,1.0,21,21,False,
-6PULg1jlpc_1-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_1-5-rgb_front.mp4,how2sign,345,94,1079,720,1280,720,1.0,30,30,False,
-6PULg1jlpc_11-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_11-5-rgb_front.mp4,how2sign,438,100,1034,720,1280,720,1.0,31,31,False,
-6PULg1jlpc_14-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_14-5-rgb_front.mp4,how2sign,433,139,1036,630,1280,720,1.0,35,35,False,
-6PULg1jlpc_16-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_16-5-rgb_front.mp4,how2sign,409,143,1062,641,1280,720,1.0,38,38,False,
-6PULg1jlpc_2-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_2-5-rgb_front.mp4,how2sign,446,148,1034,618,1280,720,1.0,12,12,False,
-6PULg1jlpc_3-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_3-5-rgb_front.mp4,how2sign,430,98,1044,720,1280,720,1.0,15,15,False,
-6PULg1jlpc_6-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_6-5-rgb_front.mp4,how2sign,329,132,1139,647,1280,720,1.0,38,38,False,
-6PULg1jlpc_7-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_7-5-rgb_front.mp4,how2sign,373,139,1061,656,1280,720,1.0,27,27,False,
-6PULg1jlpc_9-5-rgb_front,D:\how2sign\train\-6PULg1jlpc_9-5-rgb_front.mp4,how2sign,481,153,1002,641,1280,720,1.0,15,15,False,
-6PZkp-zC78_0-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_0-5-rgb_front.mp4,how2sign,391,112,1045,720,1280,720,1.0,22,22,False,
-6PZkp-zC78_1-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_1-5-rgb_front.mp4,how2sign,444,112,1034,720,1280,720,1.0,16,16,False,
-6PZkp-zC78_2-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_2-5-rgb_front.mp4,how2sign,394,110,1061,720,1280,720,1.0,35,35,False,
-6PZkp-zC78_6-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_6-5-rgb_front.mp4,how2sign,395,100,1076,720,1280,720,1.0,32,32,False,
-6PZkp-zC78_7-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_7-5-rgb_front.mp4,how2sign,369,102,1063,720,1280,720,1.0,35,35,False,
-6PZkp-zC78_9-5-rgb_front,D:\how2sign\train\-6PZkp-zC78_9-5-rgb_front.mp4,how2sign,417,94,1055,720,1280,720,1.0,19,19,False,
-6YYqn8lplg_10-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_10-5-rgb_front.mp4,how2sign,359,72,1118,689,1280,720,1.0,36,36,False,
-6YYqn8lplg_11-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_11-5-rgb_front.mp4,how2sign,355,123,1253,671,1280,720,1.0,20,20,False,
-6YYqn8lplg_13-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_13-5-rgb_front.mp4,how2sign,265,24,1118,670,1280,720,1.0,20,20,False,
-6YYqn8lplg_14-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_14-5-rgb_front.mp4,how2sign,401,131,1056,682,1280,720,1.0,27,27,False,
-6YYqn8lplg_15-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_15-5-rgb_front.mp4,how2sign,333,115,1149,699,1280,720,1.0,33,33,False,
-6YYqn8lplg_16-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_16-5-rgb_front.mp4,how2sign,335,115,1167,657,1280,720,1.0,25,25,False,
-6YYqn8lplg_2-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_2-5-rgb_front.mp4,how2sign,372,120,1149,701,1280,720,1.0,28,28,False,
-6YYqn8lplg_5-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_5-5-rgb_front.mp4,how2sign,382,127,1053,651,1280,720,1.0,15,15,False,
-6YYqn8lplg_7-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_7-5-rgb_front.mp4,how2sign,336,69,1141,667,1280,720,1.0,37,37,False,
-6YYqn8lplg_8-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_8-5-rgb_front.mp4,how2sign,354,0,1155,720,1280,720,1.0,38,38,False,
-6YYqn8lplg_9-5-rgb_front,D:\how2sign\train\-6YYqn8lplg_9-5-rgb_front.mp4,how2sign,300,67,1125,720,1280,720,1.0,35,35,False,
-6vHGMCTYyI_0-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_0-5-rgb_front.mp4,how2sign,438,129,1076,680,1280,720,1.0,24,24,False,
-6vHGMCTYyI_10-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_10-5-rgb_front.mp4,how2sign,442,132,1044,665,1280,720,1.0,12,12,False,
-6vHGMCTYyI_12-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_12-5-rgb_front.mp4,how2sign,424,86,1062,720,1280,720,1.0,31,31,False,
-6vHGMCTYyI_2-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_2-5-rgb_front.mp4,how2sign,427,98,1067,720,1280,720,1.0,19,19,False,
-6vHGMCTYyI_4-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_4-5-rgb_front.mp4,how2sign,419,118,1074,670,1280,720,1.0,36,36,False,
-6vHGMCTYyI_5-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_5-5-rgb_front.mp4,how2sign,422,146,1052,650,1280,720,1.0,23,23,False,
-6vHGMCTYyI_6-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_6-5-rgb_front.mp4,how2sign,410,103,1071,720,1280,720,1.0,12,12,False,
-6vHGMCTYyI_7-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_7-5-rgb_front.mp4,how2sign,395,141,1087,642,1280,720,1.0,23,23,False,
-6vHGMCTYyI_8-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_8-5-rgb_front.mp4,how2sign,377,139,1153,614,1280,720,1.0,17,17,False,
-6vHGMCTYyI_9-5-rgb_front,D:\how2sign\train\-6vHGMCTYyI_9-5-rgb_front.mp4,how2sign,389,117,1140,692,1280,720,1.0,19,19,False,
-6xQU_WIlh4_7-5-rgb_front,D:\how2sign\train\-6xQU_WIlh4_7-5-rgb_front.mp4,how2sign,461,88,1035,720,1280,720,1.0,28,28,False,
-70D86eMmIc_10-5-rgb_front,D:\how2sign\train\-70D86eMmIc_10-5-rgb_front.mp4,how2sign,430,131,1044,659,1280,720,1.0,15,15,False,
-70D86eMmIc_12-5-rgb_front,D:\how2sign\train\-70D86eMmIc_12-5-rgb_front.mp4,how2sign,447,128,1046,648,1280,720,1.0,11,11,False,
-70D86eMmIc_14-5-rgb_front,D:\how2sign\train\-70D86eMmIc_14-5-rgb_front.mp4,how2sign,405,86,1063,720,1280,720,1.0,13,13,False,
-70D86eMmIc_18-5-rgb_front,D:\how2sign\train\-70D86eMmIc_18-5-rgb_front.mp4,how2sign,441,93,1044,720,1280,720,1.0,36,36,False,
-70D86eMmIc_2-5-rgb_front,D:\how2sign\train\-70D86eMmIc_2-5-rgb_front.mp4,how2sign,419,130,1090,659,1280,720,1.0,26,26,False,
-70D86eMmIc_8-5-rgb_front,D:\how2sign\train\-70D86eMmIc_8-5-rgb_front.mp4,how2sign,447,139,1033,660,1280,720,1.0,17,17,False,
-70D86eMmIc_9-5-rgb_front,D:\how2sign\train\-70D86eMmIc_9-5-rgb_front.mp4,how2sign,266,7,1128,677,1280,720,1.0,34,34,False,
-7BtY3iQIdo_0-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_0-8-rgb_front.mp4,how2sign,416,67,959,720,1280,720,1.0,36,36,False,
-7BtY3iQIdo_1-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_1-8-rgb_front.mp4,how2sign,409,100,968,720,1280,720,1.0,19,19,False,
-7BtY3iQIdo_10-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_10-8-rgb_front.mp4,how2sign,393,124,983,716,1280,720,1.0,11,11,False,
-7BtY3iQIdo_11-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_11-8-rgb_front.mp4,how2sign,489,134,918,720,1280,720,1.0,10,10,False,
-7BtY3iQIdo_12-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_12-8-rgb_front.mp4,how2sign,490,113,906,720,1280,720,1.0,15,15,False,
-7BtY3iQIdo_14-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_14-8-rgb_front.mp4,how2sign,336,130,996,719,1280,720,1.0,17,17,False,
-7BtY3iQIdo_15-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_15-8-rgb_front.mp4,how2sign,442,130,978,720,1280,720,1.0,33,33,False,
-7BtY3iQIdo_18-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_18-8-rgb_front.mp4,how2sign,479,106,931,720,1280,720,1.0,18,18,False,
-7BtY3iQIdo_19-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_19-8-rgb_front.mp4,how2sign,458,116,941,720,1280,720,1.0,20,20,False,
-7BtY3iQIdo_2-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_2-8-rgb_front.mp4,how2sign,353,114,949,720,1280,720,1.0,12,12,False,
-7BtY3iQIdo_21-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_21-8-rgb_front.mp4,how2sign,469,104,932,720,1280,720,1.0,39,39,False,
-7BtY3iQIdo_22-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_22-8-rgb_front.mp4,how2sign,443,107,972,720,1280,720,1.0,16,16,False,
-7BtY3iQIdo_3-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_3-8-rgb_front.mp4,how2sign,390,129,962,707,1280,720,1.0,15,15,False,
-7BtY3iQIdo_4-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_4-8-rgb_front.mp4,how2sign,438,132,915,699,1280,720,1.0,8,8,False,
-7BtY3iQIdo_5-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_5-8-rgb_front.mp4,how2sign,460,137,926,704,1280,720,1.0,9,9,False,
-7BtY3iQIdo_7-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_7-8-rgb_front.mp4,how2sign,468,136,914,697,1280,720,1.0,20,20,False,
-7BtY3iQIdo_8-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_8-8-rgb_front.mp4,how2sign,488,133,921,691,1280,720,1.0,25,25,False,
-7BtY3iQIdo_9-8-rgb_front,D:\how2sign\train\-7BtY3iQIdo_9-8-rgb_front.mp4,how2sign,406,133,942,691,1280,720,1.0,16,16,False,
-7H7ZHO_4Ao_2-8-rgb_front,D:\how2sign\train\-7H7ZHO_4Ao_2-8-rgb_front.mp4,how2sign,397,121,961,720,1280,720,1.0,21,21,False,
-7H7ZHO_4Ao_3-8-rgb_front,D:\how2sign\train\-7H7ZHO_4Ao_3-8-rgb_front.mp4,how2sign,404,134,950,701,1280,720,1.0,28,28,False,
-7H7ZHO_4Ao_6-8-rgb_front,D:\how2sign\train\-7H7ZHO_4Ao_6-8-rgb_front.mp4,how2sign,453,122,944,720,1280,720,1.0,12,12,False,
-7H7ZHO_4Ao_8-8-rgb_front,D:\how2sign\train\-7H7ZHO_4Ao_8-8-rgb_front.mp4,how2sign,387,135,1005,700,1280,720,1.0,24,24,False,
-7H7ZHO_4Ao_9-8-rgb_front,D:\how2sign\train\-7H7ZHO_4Ao_9-8-rgb_front.mp4,how2sign,365,109,1025,720,1280,720,1.0,30,30,False,
-7ZqO3skAxk_1-8-rgb_front,D:\how2sign\train\-7ZqO3skAxk_1-8-rgb_front.mp4,how2sign,411,104,986,720,1280,720,1.0,33,33,False,
-7ZqO3skAxk_3-8-rgb_front,D:\how2sign\train\-7ZqO3skAxk_3-8-rgb_front.mp4,how2sign,393,103,986,720,1280,720,1.0,8,8,False,
-7ZqO3skAxk_4-8-rgb_front,D:\how2sign\train\-7ZqO3skAxk_4-8-rgb_front.mp4,how2sign,276,106,1128,720,1280,720,1.0,15,15,False,
-7ZqO3skAxk_5-8-rgb_front,D:\how2sign\train\-7ZqO3skAxk_5-8-rgb_front.mp4,how2sign,343,111,1047,720,1280,720,1.0,19,19,False,
-88OcTs9MPs_0-8-rgb_front,D:\how2sign\train\-88OcTs9MPs_0-8-rgb_front.mp4,how2sign,380,101,973,720,1280,720,1.0,29,29,False,
-88OcTs9MPs_1-8-rgb_front,D:\how2sign\train\-88OcTs9MPs_1-8-rgb_front.mp4,how2sign,310,100,1020,720,1280,720,1.0,27,27,False,
-88OcTs9MPs_6-8-rgb_front,D:\how2sign\train\-88OcTs9MPs_6-8-rgb_front.mp4,how2sign,366,136,987,714,1280,720,1.0,19,19,False,
-8AYi1n0UWo_0-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_0-8-rgb_front.mp4,how2sign,395,141,987,720,1280,720,1.0,22,22,False,
-8AYi1n0UWo_1-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_1-8-rgb_front.mp4,how2sign,389,112,1019,720,1280,720,1.0,27,27,False,
-8AYi1n0UWo_10-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_10-8-rgb_front.mp4,how2sign,392,118,1003,720,1280,720,1.0,18,18,False,
-8AYi1n0UWo_11-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_11-8-rgb_front.mp4,how2sign,402,110,977,720,1280,720,1.0,22,22,False,
-8AYi1n0UWo_2-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_2-8-rgb_front.mp4,how2sign,377,131,1022,714,1280,720,1.0,12,12,False,
-8AYi1n0UWo_3-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_3-8-rgb_front.mp4,how2sign,330,106,1113,720,1280,720,1.0,33,33,False,
-8AYi1n0UWo_4-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_4-8-rgb_front.mp4,how2sign,341,116,1013,720,1280,720,1.0,28,28,False,
-8AYi1n0UWo_5-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_5-8-rgb_front.mp4,how2sign,418,135,970,712,1280,720,1.0,23,23,False,
-8AYi1n0UWo_6-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_6-8-rgb_front.mp4,how2sign,328,100,1074,720,1280,720,1.0,33,33,False,
-8AYi1n0UWo_7-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_7-8-rgb_front.mp4,how2sign,410,125,1003,720,1280,720,1.0,10,10,False,
-8AYi1n0UWo_8-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_8-8-rgb_front.mp4,how2sign,331,105,1021,720,1280,720,1.0,23,23,False,
-8AYi1n0UWo_9-8-rgb_front,D:\how2sign\train\-8AYi1n0UWo_9-8-rgb_front.mp4,how2sign,316,118,1118,720,1280,720,1.0,21,21,False,
-8EJ9aomFAc_5-8-rgb_front,D:\how2sign\train\-8EJ9aomFAc_5-8-rgb_front.mp4,how2sign,373,138,983,687,1280,720,1.0,12,12,False,
-8EJ9aomFAc_6-8-rgb_front,D:\how2sign\train\-8EJ9aomFAc_6-8-rgb_front.mp4,how2sign,390,107,981,720,1280,720,1.0,28,28,False,
-8EJ9aomFAc_7-8-rgb_front,D:\how2sign\train\-8EJ9aomFAc_7-8-rgb_front.mp4,how2sign,0,118,1280,720,1280,720,1.0,28,28,False,
-8EJ9aomFAc_8-8-rgb_front,D:\how2sign\train\-8EJ9aomFAc_8-8-rgb_front.mp4,how2sign,258,46,1159,720,1280,720,1.0,26,26,False,
-8L6L9fFWK8_1-8-rgb_front,D:\how2sign\train\-8L6L9fFWK8_1-8-rgb_front.mp4,how2sign,441,133,947,696,1280,720,1.0,15,15,False,
-8L6L9fFWK8_4-8-rgb_front,D:\how2sign\train\-8L6L9fFWK8_4-8-rgb_front.mp4,how2sign,401,106,997,720,1280,720,1.0,19,19,False,
-8L6L9fFWK8_5-8-rgb_front,D:\how2sign\train\-8L6L9fFWK8_5-8-rgb_front.mp4,how2sign,251,0,1092,720,1280,720,1.0,28,28,False,
-8L6L9fFWK8_7-8-rgb_front,D:\how2sign\train\-8L6L9fFWK8_7-8-rgb_front.mp4,how2sign,135,0,1168,720,1280,720,1.0,38,38,False,
-8L6L9fFWK8_9-8-rgb_front,D:\how2sign\train\-8L6L9fFWK8_9-8-rgb_front.mp4,how2sign,321,70,1092,720,1280,720,1.0,32,32,False,
-8XxBfXAzyo_11-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_11-8-rgb_front.mp4,how2sign,388,132,1016,718,1280,720,1.0,22,22,False,
-8XxBfXAzyo_12-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_12-8-rgb_front.mp4,how2sign,353,110,969,720,1280,720,1.0,30,30,False,
-8XxBfXAzyo_14-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_14-8-rgb_front.mp4,how2sign,369,116,1021,720,1280,720,1.0,24,24,False,
-8XxBfXAzyo_15-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_15-8-rgb_front.mp4,how2sign,335,96,999,720,1280,720,1.0,37,37,False,
-8XxBfXAzyo_17-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_17-8-rgb_front.mp4,how2sign,385,114,1014,720,1280,720,1.0,23,23,False,
-8XxBfXAzyo_18-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_18-8-rgb_front.mp4,how2sign,391,121,949,720,1280,720,1.0,8,8,False,
-8XxBfXAzyo_19-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_19-8-rgb_front.mp4,how2sign,436,132,948,720,1280,720,1.0,9,9,False,
-8XxBfXAzyo_2-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_2-8-rgb_front.mp4,how2sign,367,100,967,720,1280,720,1.0,34,34,False,
-8XxBfXAzyo_5-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_5-8-rgb_front.mp4,how2sign,374,108,1040,720,1280,720,1.0,32,32,False,
-8XxBfXAzyo_6-8-rgb_front,D:\how2sign\train\-8XxBfXAzyo_6-8-rgb_front.mp4,how2sign,325,98,1076,720,1280,720,1.0,36,36,False,
-8j9K3T5lkw_0-8-rgb_front,D:\how2sign\train\-8j9K3T5lkw_0-8-rgb_front.mp4,how2sign,418,113,936,720,1280,720,1.0,8,8,False,
-8j9K3T5lkw_1-8-rgb_front,D:\how2sign\train\-8j9K3T5lkw_1-8-rgb_front.mp4,how2sign,401,121,947,720,1280,720,1.0,12,12,False,
-8j9K3T5lkw_3-8-rgb_front,D:\how2sign\train\-8j9K3T5lkw_3-8-rgb_front.mp4,how2sign,435,118,969,720,1280,720,1.0,14,14,False,
-8j9K3T5lkw_4-8-rgb_front,D:\how2sign\train\-8j9K3T5lkw_4-8-rgb_front.mp4,how2sign,362,95,975,720,1280,720,1.0,28,28,False,
-8j9K3T5lkw_5-8-rgb_front,D:\how2sign\train\-8j9K3T5lkw_5-8-rgb_front.mp4,how2sign,439,115,970,720,1280,720,1.0,24,24,False,
-8smPvP08mU_10-8-rgb_front,D:\how2sign\train\-8smPvP08mU_10-8-rgb_front.mp4,how2sign,425,141,981,679,1280,720,1.0,23,23,False,
-8smPvP08mU_11-8-rgb_front,D:\how2sign\train\-8smPvP08mU_11-8-rgb_front.mp4,how2sign,306,107,1084,720,1280,720,1.0,34,34,False,
-8smPvP08mU_12-8-rgb_front,D:\how2sign\train\-8smPvP08mU_12-8-rgb_front.mp4,how2sign,417,106,946,720,1280,720,1.0,9,9,False,
-8tIt1vEinQ_0-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_0-8-rgb_front.mp4,how2sign,452,70,946,720,1280,720,1.0,34,34,False,
-8tIt1vEinQ_1-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_1-8-rgb_front.mp4,how2sign,321,111,980,720,1280,720,1.0,29,29,False,
-8tIt1vEinQ_11-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_11-8-rgb_front.mp4,how2sign,477,142,921,692,1280,720,1.0,9,9,False,
-8tIt1vEinQ_12-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_12-8-rgb_front.mp4,how2sign,466,106,977,720,1280,720,1.0,36,36,False,
-8tIt1vEinQ_13-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_13-8-rgb_front.mp4,how2sign,469,110,924,720,1280,720,1.0,18,18,False,
-8tIt1vEinQ_15-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_15-8-rgb_front.mp4,how2sign,432,104,954,720,1280,720,1.0,20,20,False,
-8tIt1vEinQ_20-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_20-8-rgb_front.mp4,how2sign,450,145,938,687,1280,720,1.0,19,19,False,
-8tIt1vEinQ_22-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_22-8-rgb_front.mp4,how2sign,396,153,1014,683,1280,720,1.0,33,33,False,
-8tIt1vEinQ_23-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_23-8-rgb_front.mp4,how2sign,385,146,1074,690,1280,720,1.0,10,10,False,
-8tIt1vEinQ_24-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_24-8-rgb_front.mp4,how2sign,317,123,1080,710,1280,720,1.0,24,24,False,
-8tIt1vEinQ_3-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_3-8-rgb_front.mp4,how2sign,438,116,932,720,1280,720,1.0,11,11,False,
-8tIt1vEinQ_4-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_4-8-rgb_front.mp4,how2sign,424,109,949,720,1280,720,1.0,13,13,False,
-8tIt1vEinQ_5-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_5-8-rgb_front.mp4,how2sign,389,116,967,720,1280,720,1.0,23,23,False,
-8tIt1vEinQ_6-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_6-8-rgb_front.mp4,how2sign,299,115,1013,720,1280,720,1.0,12,12,False,
-8tIt1vEinQ_7-8-rgb_front,D:\how2sign\train\-8tIt1vEinQ_7-8-rgb_front.mp4,how2sign,468,141,928,699,1280,720,1.0,19,19,False,
-8uwu59w8QE_11-8-rgb_front,D:\how2sign\train\-8uwu59w8QE_11-8-rgb_front.mp4,how2sign,356,141,1063,710,1280,720,1.0,27,27,False,
-8uwu59w8QE_14-8-rgb_front,D:\how2sign\train\-8uwu59w8QE_14-8-rgb_front.mp4,how2sign,385,104,1037,720,1280,720,1.0,24,24,False,
-8uwu59w8QE_2-8-rgb_front,D:\how2sign\train\-8uwu59w8QE_2-8-rgb_front.mp4,how2sign,367,118,1023,688,1280,720,1.0,16,16,False,
